,mol_name,mol_smiles,mol_act,mol_fp,mol_prob
322,CHEMBL443091,COc1ccc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1OC,0.82,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C760>,0.4404316545059993
323,CHEMBL504704,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccc([N+](=O)[O-])cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.45,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C7B0>,0.6376281516217733
324,CHEMBL449967,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,2.86,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C800>,0.05726876026546736
325,CHEMBL184041,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,1.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C850>,0.2465969639416065
326,CHEMBL2011707,COc1ccc(/N=C2\S/C(=C\c3ccc4ccccc4c3)C(=O)N2Cc2ccc(C(=O)O)cc2)cc1,9.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C8A0>,0.00012340980408667956
327,CHEMBL57880,CCOC(=O)Nc1cccc2c1C(=O)C(=O)C=C2c1ccccc1,0.65,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C8F0>,0.522045776761016
328,CHEMBL281687,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1cccc(-c2ccc(OC(Cc3ccccc3)C(=O)O)cc2)c1,1.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C940>,0.20189651799465538
329,CHEMBL25821,CCCCc1oc2ccccc2c1C(O)c1ccc2cc(O)ccc2c1,1.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C990>,0.33287108369807955
330,CHEMBL2159045,CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)ccc3c2=O)ccc1O,7.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96C9E0>,0.0004097349789797868
331,CHEMBL268903,COC(=O)c1ccc(C(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)n2nnc3ccccc32)cc1,0.011000000000000001,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CA30>,0.9890602787753687
332,CHEMBL1086228,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1[N+](=O)[O-],0.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CA80>,0.794533602503334
333,CHEMBL247278,Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,0.46,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CAD0>,0.631283645506926
334,CHEMBL246247,O=C1CC(c2ccc(C[C@H](Nc3nc4ccc(Cl)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.44,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CB20>,0.6440364210831414
335,CHEMBL281301,CCCCc1oc2ccccc2c1C(=O)c1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)O)ccc2c1,1.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CB70>,0.30119421191220214
336,CHEMBL565795,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccc(Cl)cc3)cc2)SC(=S)N1CCS(=O)(=O)O,0.46,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CBC0>,0.631283645506926
337,CHEMBL9339,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(Br)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,0.08900000000000001,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CC10>,0.914845573574452
338,CHEMBL314412,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(CC(=O)O)c(O)c1)NC(=O)[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CC60>,0.01831563888873418
339,CHEMBL1783786,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCC(=O)O)c1,9.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CCB0>,0.00011166580849011478
340,CHEMBL366281,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br,0.055999999999999994,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CD00>,0.9455391358903963
341,CHEMBL562810,CC(C)=CCC/C(C)=C\CC/C(C)=C\Cc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1,2.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CD50>,0.06720551273974976
342,CHEMBL109290,Oc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,0.384,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CDA0>,0.6811314271795471
343,CHEMBL1938820,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)cc1,0.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CDF0>,0.6065306597126334
344,CHEMBL1938821,Cc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C1CC(=O)NS1(=O)=O,0.47,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CE40>,0.6250022682827008
345,CHEMBL280647,CCCCc1oc2ccccc2c1C(O)c1ccc(-c2ccc(O)cc2)cc1,0.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CE90>,0.794533602503334
346,CHEMBL472896,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,2.61,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CEE0>,0.0735345437630571
347,CHEMBL1823958,O=C(/C=C/c1ccc(Br)cc1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,1.57,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CF30>,0.20804518235702046
348,CHEMBL24098,O=C(O)CCC(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O,0.92,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96CF80>,0.39851904108451414
349,CHEMBL280198,O=C(O)CCNc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1OCCc1ccccc1,0.14,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D030>,0.8693582353988059
350,CHEMBL203751,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)n(CC(=O)O)c2=O)c2ccccc2)c1,0.85,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D080>,0.4274149319487267
351,CHEMBL235595,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)cc1,1.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D0D0>,0.20189651799465538
352,CHEMBL24140,O=C(O)/C=C\C(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O,0.46,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D120>,0.631283645506926
353,CHEMBL7152,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2-c2ccccc2)c1,0.37,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D170>,0.6907343306373547
354,CHEMBL302323,O=C1NC(=O)C(=Cc2ccc(Sc3nc4ccc([N+](=O)[O-])cc4s3)c([N+](=O)[O-])c2)C(=O)N1,4.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D1C0>,0.016572675401761255
355,CHEMBL87536,O=Cc1coc2ccc(-c3ccc(-c4ccccc4)cc3)cc2c1=O,4.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D210>,0.013568559012200934
356,CHEMBL237915,O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccc(C(F)(F)F)cc1,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D260>,0.006737946999085467
357,CHEMBL247075,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1,0.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D2B0>,0.794533602503334
358,CHEMBL286007,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,0.74,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D300>,0.4771139155210344
359,CHEMBL25995,Oc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O)cc3)cc2)cc1,1.08,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D350>,0.3395955256449391
360,CHEMBL211655,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,0.035,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D3A0>,0.9656054162575665
361,CHEMBL190535,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)c(OC)c1,0.085,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D3F0>,0.9185122844014574
362,CHEMBL48010,CCCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,4.82,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D440>,0.008066787139099614
363,CHEMBL267954,O=C(OCc1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,0.54,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D490>,0.5827482523739896
364,CHEMBL1823957,O=C(/C=C/c1ccccc1Br)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,1.77,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D4E0>,0.17033298882540943
365,CHEMBL1823962,COc1ccc(/C=C/C(=O)NC(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)C(=O)O)cc1,5.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D530>,0.0027394448187683684
366,CHEMBL1823963,COc1ccc(/C=C/C(=O)NC(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)C(=O)O)cc1OC,4.45,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D580>,0.011678566970395442
367,CHEMBL379000,COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC,6.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D5D0>,0.0022428677194858034
368,CHEMBL9252,NS(=O)(=O)c1ccccc1-c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,0.93,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D620>,0.3945537103716011
369,CHEMBL1778926,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(N2CCOCC2)cc1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D670>,0.00033546262790251185
370,CHEMBL1779051,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(OC)c(CC=C(C)C)c1,2.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D6C0>,0.05502322005640723
371,CHEMBL2087684,CCOS(=O)(=O)/C=C/c1ccc(OC)c(OCCCCNc2nc(-c3ccccc3)cs2)c1,3.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D710>,0.036883167401240015
372,CHEMBL2087690,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3cccs3)cs2)cc1,8.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D760>,0.0001841057936675792
373,CHEMBL2087688,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,9.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D7B0>,6.77287364908539e-05
374,CHEMBL8767,CC(C)OC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OC(C)C,1.65,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D800>,0.19204990862075413
375,CHEMBL267759,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(-c3ccccc3)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,1.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D850>,0.20189651799465538
376,CHEMBL24005,CCCCc1oc2ccccc2c1C(O)c1ccc(-c2ccc(OCC(=O)O)cc2)cc1,0.54,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D8A0>,0.5827482523739896
377,CHEMBL377989,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],0.035,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D8F0>,0.9656054162575665
378,CHEMBL376950,COc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D940>,0.8780954309205613
379,CHEMBL377816,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,0.16,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D990>,0.8521437889662113
380,CHEMBL377978,Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,0.14,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96D9E0>,0.8693582353988059
381,CHEMBL264347,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)ccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.14,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DA30>,0.8693582353988059
382,CHEMBL301567,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccccc3Cl)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.56,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DA80>,0.5712090638488149
383,CHEMBL462163,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.61,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DAD0>,0.5433508690744998
384,CHEMBL1162223,NS(=O)(=O)c1cc(-c2ccc(CSCc3ccc(C(F)(F)P(=O)(O)O)c(Br)c3)cc2)ccc1Br,0.006,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DB20>,0.9940179640539353
385,CHEMBL461344,CC1(C)CC[C@]2(C(N)=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.76,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DB70>,0.00856560939749806
386,CHEMBL487412,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4.44,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DBC0>,0.011795938519751562
387,CHEMBL503669,CC1(C)CC[C@]2(CCCCC(=O)N[C@H](Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.74,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DC10>,0.4771139155210344
388,CHEMBL443398,Cc1ccc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,0.65,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DC60>,0.522045776761016
389,CHEMBL506260,COc1cccc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)c1,0.52,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DCB0>,0.5945205479701944
390,CHEMBL510867,COc1ccc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,0.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DD00>,0.5488116360940265
391,CHEMBL448797,COc1cc(CC(NC(=O)CCCC[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc(OC)c1,0.63,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DD50>,0.5325918010068972
392,CHEMBL502586,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.58,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DDA0>,0.010254896296404022
393,CHEMBL489670,C=C1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,2.85,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DDF0>,0.057844320874838456
394,CHEMBL562392,CCCO[C@@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)O,0.3737,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DE40>,0.6881833358645852
395,CHEMBL454521,COc1ccc(OC)c([C@@H]2O[C@H](CNC(=O)c3ccccc3)[C@@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c1,4.52,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DE90>,0.01088902366855445
396,CHEMBL510912,CC1(C)CC[C@]2(C(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,8.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DEE0>,0.0003035391380788668
397,CHEMBL445301,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,8.61,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DF30>,0.00018227391041284545
398,CHEMBL185726,O=C(O)c1cc(/C=C/c2ccc(/C=C/c3ccc(O)c(C(=O)O)c3)cc2)ccc1O,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96DF80>,0.006737946999085467
399,CHEMBL562469,O=C(CCCC[C@@H]1CCSS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.08,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E030>,0.9231163463866358
400,CHEMBL549505,O=C(CCCC[C@@H]1SCC2NC(=O)NC21)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,2.753,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E080>,0.06373636501100312
401,CHEMBL1822606,CO[C@H]1O[C@H](COCc2cn(CCCCOc3ccc(O)c(C(=O)O)c3)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,8.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E0D0>,0.00016658581098763354
402,CHEMBL208639,CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]23C(=O)O)C1(C)C,8.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E120>,0.00020346836901064417
403,CHEMBL1085961,O=C(O)[C@H](CCc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1,0.22,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E170>,0.8025187979624785
404,CHEMBL3350947,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccc(F)cc34)cc2)cc1,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E1C0>,0.8780954309205613
405,CHEMBL502539,O=C1Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2/C1=N/Nc1ccc(C(=O)O)cc1,2.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E210>,0.0820849986238988
406,CHEMBL433141,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,0.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E260>,0.44932896411722156
407,CHEMBL383777,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1C(F)(F)F,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E2B0>,0.01831563888873418
408,CHEMBL277442,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(N)=O,3.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E300>,0.04076220397836621
409,CHEMBL211033,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.08,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E350>,0.9231163463866358
410,CHEMBL210159,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E3A0>,0.8958341352965282
411,CHEMBL292556,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCCCc1ccccc1)OS(=O)(=O)O,5.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E3F0>,0.004516580942612666
412,CHEMBL383437,N#Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,0.063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E440>,0.9389434736891332
413,CHEMBL436933,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.067,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E490>,0.9351952013367766
414,CHEMBL1667958,O=C(O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,8.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E4E0>,0.00024851682710795185
415,CHEMBL598217,CC(C)OC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)C1C2C=CC(C2)C1C(=O)O,6.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E530>,0.001230911902673481
416,CHEMBL206710,O=C(OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E580>,0.00822974704902003
417,CHEMBL197681,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c2ccc(-c3csnn3)cc2)cc1,0.22,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E5D0>,0.8025187979624785
