,mol_name,mol_smiles,mol_act,mol_fp,mol_prob
725,CHEMBL196850,O=C(O)COc1c(F)ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c1F,1.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07DA0>,0.20189651799465538
726,CHEMBL393606,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(Oc4ccccc4)cc3)C2=O)cc1,2.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07DF0>,0.06081006262521797
727,CHEMBL316175,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,8.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07E40>,0.00024851682710795185
728,CHEMBL238137,O=C(O)COc1c(O)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1OCc1ccccc1,5.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07E90>,0.003345965457471272
729,CHEMBL1084870,CC(C)C[C@@H](Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br)C(=O)O,0.054000000000000006,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07EE0>,0.9474321065017983
730,CHEMBL285125,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2ccc(OCn3cnnn3)cc2)cc1,0.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07F30>,0.4065696597405991
731,CHEMBL2316894,O=C(O)c1cc2c(CCc3cccc(C(F)(F)F)c3)c(-c3ccccc3)oc2cc1O,7.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E07F80>,0.0006112527611295723
732,CHEMBL2316905,O=C(O)c1cc2c(C#Cc3cccc(Cl)c3)c(-c3ccccc3)oc2cc1O,6.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08030>,0.0018363047770289071
733,CHEMBL2316907,O=C(O)c1cc2c(C#Cc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,5.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08080>,0.006096746565515638
734,CHEMBL24481,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(C(=O)c5ccccc5)oc5ccccc45)cc3)cc2C2CCCC2)cc1O,0.04,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E080D0>,0.9607894391523232
735,CHEMBL188928,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1,0.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08120>,0.7046880897187134
736,CHEMBL1084871,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1,0.095,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08170>,0.9093729344682314
737,CHEMBL395156,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Br)S(=O)(=O)N1,1.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E081C0>,0.20189651799465538
738,CHEMBL396584,N#Cc1ccc2[nH]c([C@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)Nc3nc4ccccc4s3)nc2c1,0.47,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08210>,0.6250022682827008
739,CHEMBL246038,O=C1CC(c2ccc(C[C@H](Nc3nc4c(F)cccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.66,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08260>,0.5168513344916992
740,CHEMBL205954,CC(=O)Nc1ccc(SC2=C(C(C)C)C(=O)C(=O)c3ccccc32)cc1,7.63,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E082B0>,0.0004856608583403892
741,CHEMBL380467,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,4.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08300>,0.007446583070924338
742,CHEMBL431555,N[C@@H](Cc1ccc(OC(F)(C(=O)O)C(=O)O)cc1)C(=O)O,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08350>,0.36787944117144233
743,CHEMBL398020,N#Cc1ccc2nc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)sc2c1,0.47,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E083A0>,0.6250022682827008
744,CHEMBL391816,O=C1CC(c2ccc(C[C@H](Nc3nc4ccc(F)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.49,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E083F0>,0.6126263941844161
745,CHEMBL1766712,O=C(O)c1ccc(/C=N/OCc2ccc(-c3cccc(C(F)(F)P(=O)(O)O)c3)cc2)o1,2.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08440>,0.10752843013579495
746,CHEMBL196526,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,1.75,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08490>,0.17377394345044514
747,CHEMBL57013,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(=N)C(OC)=C3O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,8.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E084E0>,0.00016658581098763354
748,CHEMBL51447,O=C1C=C(c2ccccc2)c2ccccc2C1=O,0.86,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08530>,0.4231620823177488
749,CHEMBL525812,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2/C1=N/Nc1ccccc1[N+](=O)[O-],9.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08580>,5.5451599432176945e-05
750,CHEMBL1164073,CC1(C)CC(=O)C2=C(C1)NC(c1ccccc1)=CC2c1ccc(Cl)cc1,6.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E085D0>,0.0018363047770289071
751,CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,1.54,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08620>,0.21438110142697794
752,CHEMBL60707,O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O,1.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08670>,0.32303325642225295
753,CHEMBL435374,O=C1C=C(c2c[nH]c3cc(C(=O)O)ccc23)c2ccccc2C1=O,4.56,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E086C0>,0.010462058943426803
754,CHEMBL291310,O=C(Nc1cccc2c1C(=O)C(=O)C=C2c1ccccc1)OCc1ccccc1,1.34,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08710>,0.261845668580326
755,CHEMBL570779,O=C(CCCc1cccs1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.5532999999999999,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08760>,0.5750490140451568
756,CHEMBL549372,CC1(C)SCC(CCC(=O)Nc2ccc3c(c2)CO[C@H](C(=O)O)C3)S1,0.3537,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E087B0>,0.7020855614331328
757,CHEMBL557393,O=C(CCCCC1CCSS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.1043,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08800>,0.9009549703830616
758,CHEMBL61245,O=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O.[Na+],5.29,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08850>,0.005041760259690979
759,CHEMBL603479,CC(C)OC(=O)c1c(-c2ccc(-c3ccc(Cl)cc3)cc2)csc1NC(=O)C1C2C=CC(C2)C1C(=O)O,6.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E088A0>,0.0011137751478448032
760,CHEMBL603684,CCOC(=O)c1c(-c2ccc(-c3ccc(OC)cc3)cc2)csc1NC(=O)c1ccccc1C(=O)O,4.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E088F0>,0.010051835744633586
761,CHEMBL253201,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=NC[C@@H](COc3cccc(S(C)(=O)=O)c3)N2)ccc1C1CC(=O)NS1(=O)=O,0.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08940>,0.44932896411722156
762,CHEMBL3818251,Cc1noc(-c2ccc(C(C/C=C/c3ccccc3)(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)C(=O)c3ccc(F)cc3)cc2)n1,0.163,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08990>,0.8495911884145902
763,CHEMBL276648,O=P(O)(O)C(F)(F)c1ccc(C(c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(c2ccccc2)n2nnc3ccccc32)cc1,0.37,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E089E0>,0.6907343306373547
764,CHEMBL60763,COC(=O)CCc1ccc2c(c1)C(n1ccc3ccccc31)=CC(=O)C2=O,0.92,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08A30>,0.39851904108451414
765,CHEMBL300119,O=C1C=C(c2c[nH]c3ccc(C(=O)O)cc23)c2ccccc2C1=O,3.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08A80>,0.049787068367863944
766,CHEMBL425511,O=S(=O)([O-])c1cc(O)c2c(O)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],9.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08AD0>,6.128349505322213e-05
767,CHEMBL25395,COc1cc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc(OC)c1OC,0.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08B20>,0.9048374180359595
768,CHEMBL564439,CCO[C@@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)O,0.113,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08B70>,0.8931506601160155
769,CHEMBL476666,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc4ccccc4c3)S/C2=N\c2ccccc2)cc1,1.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08BC0>,0.14956861922263506
770,CHEMBL494111,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,8.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08C10>,0.0003035391380788668
771,CHEMBL605283,O=S(=O)(Nc1ccc(Oc2ccc(Oc3ccc(NS(=O)(=O)C(F)(F)F)cc3)cc2)cc1)C(F)(F)F,2.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08C60>,0.0820849986238988
772,CHEMBL590689,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=N[C@H](CCOc3ccccc3S(C)(=O)=O)CN2)ccc1C1CC(=O)NS1(=O)=O,0.023,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08CB0>,0.9772624837732771
773,CHEMBL248291,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,0.032,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08D00>,0.9685065820791976
774,CHEMBL590480,CCC(CC)c1ccc(N(Cc2cccc(-c3ccc(COc4ccc(C[C@H](NC(C)=O)C(=O)O)cc4)cc3)c2)C(C)C)cc1,0.016,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08D50>,0.9841273200552851
775,CHEMBL590235,COC(CC(C)C)c1ccc2ccc(-c3ccc(C(Cc4ccc(C(F)(F)P(=O)(O)O)cc4)(c4ccccc4)n4nnc5ccccc54)cc3)c(P(=O)(O)O)c2n1,0.005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08DA0>,0.9950124791926823
776,CHEMBL567069,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3Cl)cc2)SC(=S)N1CCS(=O)(=O)O,0.59,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08DF0>,0.5543272847345071
777,CHEMBL565810,O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)SC(=S)N1CCS(=O)(=O)O,1.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08E40>,0.16529888822158653
778,CHEMBL374829,Oc1c(O)c(Br)c(Cc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1Br,0.68,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08E90>,0.5066169923655895
779,CHEMBL1631844,CC1(C)CC[C@]2(COC(=O)c3ccccc3C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,3.12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08EE0>,0.04415716841969286
780,CHEMBL517216,CC1=CCC[C@H]2[C@@H](C)[C@@](C)(CC3=C(O)C(=O)C=C(NCCS(=O)(=O)O)C3=O)CC[C@]12C,6.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08F30>,0.001230911902673481
781,CHEMBL1765347,CCCCCNC(=O)[C@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccc(OC)cc1,0.04,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E08F80>,0.9607894391523232
782,CHEMBL61044,COC(=O)C(Cc1ccccc1)Oc1ccc2c(c1)C(=O)C(=O)C=C2c1ccccc1,2.54,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09030>,0.07886639979067495
783,CHEMBL492413,COc1cc([C@@H]2O[C@H](CNC(=O)c3ccccc3C(=O)O)[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c(OC)c2ccccc12,0.77,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09080>,0.46301306831122807
784,CHEMBL447660,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3cccc(Cl)c3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.51,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E090D0>,0.6004955788122659
785,CHEMBL449659,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccc(F)cc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.57,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09120>,0.5655254386995371
786,CHEMBL486382,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.05,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09170>,0.006409333446256383
787,CHEMBL503860,COc1ccc(OC)c([C@@H]2O[C@H](CNC(=O)c3ccccc3C(=O)O)[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c1,2.44,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E091C0>,0.0871608514619813
788,CHEMBL501267,CC1(C)CC[C@]2(CCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.72,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09210>,0.4867522559599717
789,CHEMBL1778914,COc1cc(O)c(Br)cc1/C=C/C(=O)c1cccc(N)c1,6.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09260>,0.0011137751478448032
790,CHEMBL1778931,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1O,6.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E092B0>,0.0010077854290485105
791,CHEMBL1778930,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(O)c(CC=C(C)C)c1,4.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09300>,0.012277339903068436
792,CHEMBL58762,O=C1C=C(c2cc(F)ccc2F)c2ccccc2C1=O,0.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09350>,0.6065306597126334
793,CHEMBL1778910,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(OC(=O)c2ccc(C(C)(C)C)cc2)cc1,2.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E093A0>,0.09071795328941251
794,CHEMBL1779052,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1OC,1.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E093F0>,0.14956861922263506
795,CHEMBL259051,N#CCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,0.09,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09440>,0.9139311852712282
796,CHEMBL443950,CC1(C)CC[C@]2(CCCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.59,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09490>,0.5543272847345071
797,CHEMBL570475,CC(C)=CCc1c(O)cc(C(=O)[C@H]2[C@@H](c3c(O)ccc(C(=O)/C=C/c4ccc(O)cc4O)c3O)C=C(C)C[C@@H]2c2ccc(O)cc2O)cc1O,2.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E094E0>,0.06720551273974976
798,CHEMBL253268,CC1(C)CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,0.93,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09530>,0.3945537103716011
799,CHEMBL1923781,CC1(C)C[C@]2(O)O[C@@H]3C[C@@]4(C)[C@@H]5CC=C6[C@@H](C=C(O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(=O)C6(C)C)[C@]5(C)C(=O)C[C@]4(C)[C@H]3[C@@](C)(O)[C@]2(O)O1,8.63,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09580>,0.00017866464516510524
800,CHEMBL403935,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)c2ncc(CCCOc3cccc(O)c3C(=O)O)[nH]2)ccc1C1CC(=O)NS1(=O)=O,0.12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E095D0>,0.8869204367171575
801,CHEMBL253501,COC(=O)c1c(O)cccc1OCCCc1cnc(C(Cc2ccc(C3CC(=O)NS3(=O)=O)c(C)c2)NS(=O)(=O)c2cccc(F)c2)[nH]1,0.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09620>,0.7046880897187134
802,CHEMBL403116,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@@H](c4ccccc4)N3)cc2)S(=O)(=O)N1,0.66,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09670>,0.5168513344916992
803,CHEMBL236216,O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccccc1,2.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E096C0>,0.11080315836233387
804,CHEMBL1631839,CC1(C)CC[C@]2(COC(=O)CC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09710>,0.016407774526292645
805,CHEMBL1779054,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(O)cc2O)ccc1OC,2.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09760>,0.07427357821433388
806,CHEMBL505512,CO[C@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@@]2(CC[C@@H]1C)CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)[C@H](OC(=O)C[C@@H](O)C1=C(C)C(=O)OC1=O)C(C)C,0.00067,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E097B0>,0.9993302243998813
807,CHEMBL274743,COC(=O)c1c(O)cccc1OCCCCc1cnc(C(Cc2ccc(C3CC(=O)NS3(=O)=O)c(C)c2)NS(=O)(=O)c2cccc(F)c2)[nH]1,0.16,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09800>,0.8521437889662113
808,CHEMBL403680,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(CCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,0.17,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09850>,0.8436648165963837
809,CHEMBL403577,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](CCc4ccccc4)N3)cc2)S(=O)(=O)N1,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E098A0>,0.8780954309205613
810,CHEMBL1667957,O=C(O)[C@H](Cc1ccccc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,5.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E098F0>,0.006096746565515638
811,CHEMBL474021,O=C(c1ccc(O)cc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,1.08,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09940>,0.3395955256449391
812,CHEMBL1946247,O=P(O)(O)[C@H](Nc1ccc(O)cc1)c1ccccc1O,6.64,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09990>,0.0013070272438363876
813,CHEMBL1242458,Cc1ccc(-c2nc(-c3ccc4oc5c(C(=O)O)cccc5c4c3)cs2)cc1,0.515,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E099E0>,0.5975005946182375
814,CHEMBL323571,CCCCCCCCCCCCCCCCOc1ccc(S(=O)(=O)NC(=O)c2ccc3cc(C(F)(F)P(=O)(O)O)ccc3c2)cc1[N+](=O)[O-],0.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09A30>,0.7046880897187134
815,CHEMBL273474,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccc3ccccc3n2)n2nnc3ccccc32)cc1,0.02,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09A80>,0.9801986733067553
816,CHEMBL3098853,COc1ccc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)cc1OCCc1ccccc1,1.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09AD0>,0.18268352405273466
817,CHEMBL198496,O=C(O)COc1c(F)cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1F,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09B20>,0.36787944117144233
818,CHEMBL198220,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(NC(=O)c3ccccc3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,0.63,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09B70>,0.5325918010068972
819,CHEMBL206827,CC(C)C1=C(Sc2ccc(F)cc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,4.55,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09BC0>,0.010567204383852655
820,CHEMBL383509,CC(C)C1=C(Sc2ccc(F)cc2)c2ccccc2C(=O)C1=O,7.22,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09C10>,0.0007318024188804728
821,CHEMBL2373418,CC(C)CC(=O)OC[C@H]1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CC[C@@H]1C3,7.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09C60>,0.0008251049232659046
822,CHEMBL1086230,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1,0.054950000000000006,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09CB0>,0.9465324733940077
823,CHEMBL361084,CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,2.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09D00>,0.05502322005640723
824,CHEMBL201662,COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,0.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000232C5E09D50>,0.44932896411722156
